district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std,source_year,planning_room_id,planning_room_name,prediction_area_id,prediction_area_name
,,735,667,469,7,25,41,407,6,167,5,681.0859950859951,660.0,177.45,537.6,545.0,59.51,633.5,658.5,158.1,800.25,719.0,173.46,744.8168333333333,711.4005,93.22,935.1666666666666,801.0,379.36,2025,6400844.0,Dahlem,,
,,1441,1342,894,18,44,53,801,24,549,22,579.1298377028714,553.0,181.66,420.9375,420.0,70.4,513.9677419354839,520.0,94.25,609.7083333333334,630.5,149.89,683.993875,627.065,128.84,721.7142857142857,616.5,300.82,2025,7100101.0,Wittenbergplatz,,
,,1304,1180,772,11,57,65,692,24,468,23,589.4638728323699,566.0,172.14,490.125,501.5,61.02,522.1176470588235,517.0,80.38,722.9166666666666,711.0,185.25,714.7804166666665,705.315,131.54,717.3260869565217,638.0,238.07,2025,7100102.0,Kalckreuthstraße,,
,,961,872,582,9,36,52,513,17,356,15,578.0194931773879,555.0,173.06,459.3333333333333,444.5,62.62,594.36,574.0,112.98,590.6315789473684,600.0,120.09,703.4808823529411,666.854,104.67,872.6511627906976,863.0,292.73,2025,7100103.0,Frobenstraße,,
,,661,593,404,6,30,37,374,9,266,9,569.0882352941177,541.0,161.78,488.0,489.0,118.85,540.4705882352941,524.0,87.15,613.5555555555555,578.0,93.53,660.1686666666667,641.83,69.53,854.6206896551724,859.0,288.49,2025,7100204.0,Barbarossaplatz,,
,,661,575,382,7,35,49,334,10,221,10,583.9730538922156,554.5,182.48,483.6666666666667,464.5,114.02,587.4090909090909,577.0,128.99,573.625,572.0,82.24,715.9872,783.095,152.97,795.4,691.0,330.38,2025,7100205.0,Alvenslebenstraße,,
,,805,729,478,7,41,35,425,7,289,7,587.0517647058823,558.0,170.8,505.5,505.5,102.53,564.7083333333334,569.5,97.89,625.0,676.5,152.03,697.4724285714285,679.734,84.29,786.5862068965517,768.0,289.99,2025,7100206.0,Großgörschenstraße,,
,,817,764,519,8,21,32,466,3,349,3,573.2210300429184,544.0,179.81,390.625,391.5,107.17,540.2857142857143,536.5,62.1,671.8,658.0,145.06,673.8343333333333,614.0840000000001,175.56,863.3461538461538,753.5,342.53,2025,7200307.0,Bayerischer Platz,,
,,1108,991,649,13,56,58,579,18,429,16,558.2556131260794,525.0,184.32,417.6,427.0,96.48,531.9032258064516,475.0,142.41,688.8,679.0,149.71,715.1672777777779,706.518,139.08,787.2142857142857,755.5,317.83,2025,7200308.0,Volkspark (Rudolph-Wilde-Park),,
,,882,798,519,5,52,29,474,8,367,8,533.2257383966245,504.0,163.31,332.8,319.0,34.54,510.82758620689657,477.0,92.57,729.2222222222222,728.0,63.44,693.1225,704.7850000000001,102.89,744.4761904761905,716.0,219.4,2025,7200409.0,Belziger Straße,,
,,800,734,485,5,32,33,445,11,340,10,519.1303370786517,467.0,223.17,413.4,380.0,93.4,486.22222222222223,446.0,118.34,615.6,612.5,195.51,1429.438181818182,638.927,2567.76,753.1071428571429,762.0,304.13,2025,7200410.0,Feurigstraße,,
,,326,294,200,0,17,15,177,2,142,1,535.7175141242938,492.0,218.7,,,,589.875,542.5,190.96,439.0,439.0,9.9,858.7665,858.7665,182.65,846.6666666666666,857.0,360.17,2025,7200411.0,Julius-Leber-Brücke,,
,,297,277,185,3,6,14,170,2,126,2,563.9411764705883,537.5,174.53,391.6666666666667,387.0,84.1,578.8,587.0,72.54,630.5,630.5,102.53,652.808,652.808,102.03,1027.6363636363635,1180.0,451.05,2025,7200412.0,Schöneberger Linse,,
,,977,885,565,5,43,49,524,24,349,22,583.5667938931298,554.5,171.26,394.2,344.0,110.08,584.4857142857143,548.0,123.86,696.56,665.0,150.12,714.3713750000002,695.3405,105.59,879.6176470588235,758.0,331.59,2025,7200413.0,Cheruskerstraße,,
,,259,227,152,5,17,15,140,1,100,1,575.75,527.0,216.4,389.6,410.0,33.47,587.0,516.0,155.52,644.5,644.5,212.84,811.713,811.713,,805.5384615384615,826.0,276.74,2025,7200414.0,Hohenfriedbergstraße,,
,,433,390,265,3,16,26,240,5,158,5,582.6125,570.0,180.33,436.0,436.0,,576.1428571428571,576.0,85.67,709.6,713.0,80.01,689.5378,675.063,66.48,971.3888888888888,912.5,358.69,2025,7300515.0,Taunusstraße,,
,,691,636,429,5,36,18,388,8,264,6,587.3994845360825,558.0,191.17,424.75,404.0,125.36,610.421052631579,604.0,115.97,738.0,664.0,133.7,807.9841250000001,795.8585,108.91,779.0,720.0,248.89,2025,7300516.0,Odenwaldstraße,,
,,900,824,543,5,39,36,481,14,317,14,589.1704781704782,553.0,186.71,483.3333333333333,470.0,32.15,630.695652173913,563.0,193.52,690.7777777777778,685.0,126.64,708.8417857142857,723.1535,84.31,956.8148148148148,901.0,368.25,2025,7300517.0,Perelsplatz,,
,,632,595,396,5,16,20,351,1,234,0,591.9230769230769,564.0,172.18,431.8,441.0,67.57,652.7777777777778,579.0,180.11,1048.0,1048.0,,1035.496,1035.496,,708.6875,663.5,240.05,2025,7300618.0,Ceciliengärten,,
,,1563,953,615,5,52,65,539,23,347,20,602.4378478664192,573.0,193.04,407.5,398.0,30.01,590.4571428571429,571.0,155.15,690.0,659.5,126.9,757.8822608695655,726.323,189.4,882.4318181818181,756.0,365.63,2025,7300619.0,Grazer Platz,,
,,1791,1252,810,11,46,50,727,11,465,10,601.4566712517194,562.0,196.45,460.77777777777777,454.0,62.12,567.125,548.0,121.46,752.6363636363636,651.0,320.82,769.0189090909091,755.934,89.53,854.8,705.0,404.87,2025,7400720.0,Gontermannstraße,,
,,892,792,463,4,66,34,425,15,249,14,626.4823529411765,590.0,217.18,452.25,430.0,84.32,677.6666666666666,618.5,277.69,702.3571428571429,685.0,87.74,712.0602,684.984,95.08,843.1739130434783,795.0,388.44,2025,7400721.0,Paradestraße,,
,,451,396,260,3,38,17,240,11,158,7,597.3875,568.0,158.31,558.3333333333334,550.0,278.59,611.1612903225806,560.0,167.71,698.6,661.5,129.55,839.0595454545455,738.557,217.26,1004.4666666666668,883.0,509.73,2025,7400822.0,Lindenhofsiedlung,,
,,902,849,587,16,18,34,518,0,348,0,569.6158301158301,546.5,182.34,495.15384615384613,521.0,171.05,547.3333333333334,507.0,117.84,848.0,848.0,,,,,855.3703703703703,673.0,407.92,2025,7400823.0,Wittekindstraße,,
,,840,786,530,9,23,30,468,5,340,5,538.3611111111111,509.5,197.14,279.25,295.0,100.7,506.4166666666667,433.0,156.51,647.6666666666666,662.0,175.6,719.6418,693.013,94.24,834.0952380952381,556.0,502.95,2025,7400824.0,Bosepark,,
,,582,545,388,3,20,17,350,5,249,5,567.4742857142858,529.0,170.85,486.0,486.0,,515.0714285714286,485.5,82.74,613.8333333333334,641.5,140.73,639.5112,643.6,61.6,1145.9375,1277.5,468.93,2025,7400825.0,Friedrich-Karl-Straße,,
,,591,556,387,9,16,19,350,4,248,4,577.6514285714286,553.5,168.5,517.5714285714286,554.0,105.41,615.5384615384615,623.0,75.24,637.5,615.0,74.89,714.123,748.9855,88.37,853.9333333333333,684.0,415.97,2025,7400826.0,Marienhöhe,,
,,1922,1712,1141,22,94,78,1023,30,674,26,583.2179863147605,547.0,211.58,410.53846153846155,435.0,108.05,590.7627118644068,552.0,165.6,675.5526315789474,651.0,135.38,762.3361666666666,720.8135,181.72,960.3,924.5,406.8,2025,7400927.0,Rathaus Tempelhof,,
,,403,367,266,2,19,17,238,1,167,1,594.1428571428571,563.0,178.31,332.0,332.0,,570.8888888888889,537.0,85.13,715.0,715.0,63.64,668.363,668.363,,1138.3333333333333,1146.0,408.95,2025,7400928.0,Germaniagarten,,
,,831,790,570,9,22,18,513,4,351,3,574.1033138401559,537.0,199.11,486.1111111111111,492.0,60.52,629.2777777777778,566.5,149.4,741.25,736.5,53.51,814.1324999999999,777.84,180.43,858.1666666666666,726.5,402.38,2025,7501029.0,Ringstraße,,
,,1124,1070,749,11,24,30,679,5,492,5,565.8453608247422,537.0,195.91,425.2,439.0,130.4,582.6,541.5,138.92,611.3333333333334,641.5,99.37,723.6542,776.41,124.87,887.0,664.0,449.42,2025,7501030.0,Machonstraße,,
,,951,909,606,13,19,22,539,5,333,4,622.7810760667903,591.0,198.17,491.09090909090907,513.0,76.83,629.7777777777778,595.0,139.12,690.2857142857143,695.0,94.19,825.8441999999999,842.137,94.73,1128.0666666666666,978.0,494.26,2025,7501031.0,Eisenacher Straße,,
,,478,451,303,7,11,16,270,3,122,3,682.7592592592592,653.0,189.11,544.8,521.0,76.62,777.25,734.0,222.83,845.25,840.5,65.56,810.1913333333333,821.504,52.7,1004.75,810.5,431.06,2025,7501032.0,Imbrosweg,,
,,1301,1218,839,6,40,43,757,8,548,7,565.0092470277411,522.0,197.94,429.0,385.0,104.06,598.4761904761905,514.0,177.02,743.2222222222222,745.0,93.05,790.1785,784.7835,99.49,861.8125,649.0,434.91,2025,7501133.0,Fritz-Werner-Straße,,
,,1147,1102,771,14,15,30,704,4,447,3,622.0170454545455,584.5,194.76,487.54545454545456,477.0,108.68,651.2,587.0,256.26,825.2,755.0,141.98,808.56475,802.393,97.34,944.875,757.0,456.05,2025,7501134.0,Hundsteinweg,,
,,247,237,180,2,4,6,166,0,99,0,611.7409638554217,584.0,164.11,458.0,458.0,,663.0,663.0,207.89,,,,,,,635.0,588.0,138.61,2025,7501135.0,Birnhornweg,,
,,981,936,663,12,12,32,600,3,352,2,628.1983333333334,586.5,196.83,425.4,432.5,105.28,723.0,665.5,368.69,707.5,707.5,86.97,1060.8243333333332,816.7,465.04,914.695652173913,723.0,418.03,2025,7601236.0,Marienfelder Allee Nordwest,,
,,377,354,237,4,11,12,214,2,139,2,621.8317757009346,580.0,191.96,491.3333333333333,516.0,86.67,625.375,535.5,245.46,643.0,643.0,60.81,788.2085,788.2085,1.44,799.1428571428571,669.0,223.78,2025,7601237.0,Kirchstraße,,
,,448,402,280,3,25,20,242,13,130,6,644.1818181818181,602.0,213.37,419.6666666666667,469.0,125.5,758.8823529411765,774.0,175.83,877.0769230769231,828.0,225.05,937.8171538461536,903.603,136.75,1115.5,950.5,434.47,2025,7601238.0,Marienfelde Nordost,,
,,620,591,403,6,20,9,366,2,168,2,669.9808743169399,645.0,180.75,555.4,518.0,108.03,698.3333333333334,682.0,53.07,967.6666666666666,978.0,219.68,860.985,860.985,51.87,799.5,796.0,93.82,2025,7601339.0,Tirschenreuther Ring West,,
,,759,725,505,4,15,19,457,1,240,0,663.5864332603938,626.0,213.68,491.3333333333333,520.0,281.1,823.25,695.0,343.97,1098.5,1098.5,299.11,1975.587,1975.587,,912.9090909090908,860.0,363.44,2025,7601340.0,Tirschenreuther Ring Ost,,
,,357,310,206,2,31,16,177,7,88,0,667.909604519774,633.0,198.01,,,,813.1111111111111,825.5,155.69,927.0,926.0,121.37,1049.083142857143,996.31,112.18,1017.1,1099.5,225.39,2025,7601341.0,Diedersdorfer Weg,,
,,1018,968,678,13,17,32,576,7,282,6,669.0086805555555,637.5,186.99,521.5,515.0,79.63,764.8333333333334,760.0,126.91,790.1666666666666,753.0,157.71,862.1332857142858,825.673,137.32,966.4,832.5,445.87,2025,7601442.0,Kettinger Straße,,
,,970,937,676,9,9,24,577,0,266,0,685.9064124783363,642.0,224.81,494.1428571428572,482.0,113.74,722.4,690.0,75.87,,,,,,,1240.9166666666667,1118.0,409.08,2025,7601443.0,Töpchiner Weg,,
,,1189,1127,770,12,26,36,644,3,302,1,696.5931677018633,653.5,227.61,570.5555555555555,512.0,170.83,742.0833333333334,787.0,282.51,943.1666666666666,936.0,148.49,938.233,909.773,101.01,1130.3157894736842,1078.0,302.98,2025,7601544.0,John-Locke-Straße,,
,,959,899,621,7,23,36,517,2,228,1,689.2785299806576,671.0,254.35,649.4,517.0,260.73,872.0769230769231,755.0,315.0,1030.6666666666667,977.0,339.69,887.905,887.905,36.48,1182.7222222222222,1128.5,405.67,2025,7601545.0,Nahariyastraße,,
,,511,478,355,9,14,18,298,1,124,0,745.3087248322148,683.0,257.01,443.0,462.0,44.18,839.6666666666666,859.0,39.7,1771.0,1771.0,,1270.733,1270.733,,1129.0,1082.5,385.24,2025,7601546.0,Franziusweg,,
,,433,410,307,4,19,4,265,6,112,2,735.1924528301887,719.0,248.78,656.3333333333334,662.0,71.67,779.2666666666667,766.0,195.96,1005.6666666666666,1040.0,82.08,998.156,1005.1715,282.86,,,,2025,7601547.0,Horstwalder Straße,,
,,199,189,128,2,3,7,105,3,45,1,734.495238095238,724.0,238.4,538.0,538.0,,915.0,915.0,,898.3333333333334,924.0,217.64,854.038,915.944,143.98,949.5,1006.0,258.07,2025,7601548.0,Wittelsbacherstraße,,
,,673,561,369,2,82,30,330,12,215,12,611.8575757575758,574.0,208.26,386.0,386.0,,595.9565217391304,557.0,179.57,653.7272727272727,608.0,188.6,678.70775,688.9755,147.36,877.4347826086956,739.0,394.26,2025,8100101.0,Hasenheide,,
,,782,706,454,10,45,29,405,8,265,7,604.8271604938271,576.0,191.67,385.57142857142856,389.0,100.89,650.7307692307693,603.0,254.32,727.5,670.0,176.09,736.03225,710.0854999999999,128.41,985.65,968.0,376.51,2025,8100102.0,Schillerpromenade Nord,,
,,694,627,417,3,41,24,358,5,246,5,582.3603351955308,544.5,191.99,461.0,449.0,48.14,576.0370370370371,548.0,131.9,625.1428571428571,560.0,247.8,624.512,641.97,80.37,912.55,843.0,399.66,2025,8100103.0,Schillerpromenade Süd,,
,,726,652,437,4,35,39,393,5,260,5,586.9516539440203,540.0,210.65,461.6666666666667,466.0,32.72,554.3333333333334,507.0,115.1,631.5,604.5,148.84,723.8199999999999,671.27,99.22,936.2,749.0,427.94,2025,8100104.0,Wartheplatz,,
,,938,880,634,7,24,33,571,9,434,9,544.8336252189142,507.0,190.55,373.5,365.5,74.51,552.7368421052631,529.0,176.1,589.5,549.0,166.26,719.8857777777779,728.15,107.06,919.6923076923076,726.5,451.0,2025,8100105.0,Silbersteinstraße,,
,,1469,1355,870,12,64,50,765,10,511,7,602.4091503267974,574.0,182.73,465.2857142857143,501.0,71.5,556.6538461538462,548.0,99.5,600.2,601.0,112.7,812.9507,798.4285,164.23,962.170731707317,869.0,391.9,2025,8100206.0,Flughafenstraße,,
,,960,880,587,6,40,40,526,9,339,6,604.6216730038022,579.5,191.23,413.75,428.0,47.74,558.6153846153846,527.0,133.06,675.0,575.0,194.73,763.0063333333334,738.973,170.75,859.516129032258,787.0,397.36,2025,8100207.0,Rollberg,,
,,1311,1213,833,7,48,47,737,6,556,6,518.0162822252374,453.0,203.18,349.0,380.0,63.46,459.3125,445.0,102.71,622.3636363636364,479.0,321.15,668.0125,665.135,85.88,725.2857142857143,516.0,402.91,2025,8100208.0,Körnerpark,,
,,1266,1125,779,12,83,57,697,26,519,24,537.8249641319943,487.0,189.86,376.3333333333333,368.0,61.73,482.64912280701753,460.0,116.31,501.25714285714287,481.0,93.28,709.1731538461538,655.7415000000001,167.33,904.1555555555556,641.0,485.04,2025,8100209.0,Glasower Straße,,
,,636,586,395,4,18,32,346,2,254,2,551.7312138728323,522.0,171.51,561.3333333333334,540.0,112.53,566.8888888888889,559.0,97.41,705.5,705.5,55.86,693.0435,693.0435,73.14,888.36,844.0,379.9,2025,8100310.0,Maybachufer,,
,,762,694,471,7,24,42,408,6,290,6,582.4754901960785,547.0,192.25,410.5,413.0,90.69,552.3333333333334,540.0,88.97,782.5,671.5,290.74,706.4648333333333,682.9885,53.22,790.6363636363636,696.0,381.09,2025,8100311.0,Reuterplatz,,
,,1033,931,647,9,56,46,563,15,361,14,606.9626998223802,574.0,179.99,454.0,459.0,83.93,621.2307692307693,548.5,171.63,601.7857142857143,604.5,88.02,665.2668000000001,631.9200000000001,104.59,853.5365853658536,791.0,294.18,2025,8100312.0,Weichselplatz,,
,,342,321,239,2,7,14,218,2,123,2,628.4311926605504,602.0,175.49,557.0,557.0,,639.0,648.0,102.52,695.0,745.0,109.89,696.7735,696.7735,80.7,1082.0,1060.5,400.65,2025,8100313.0,Bouchéstraße,,
,,1356,1280,809,6,38,35,715,7,534,7,569.4363636363636,543.0,169.47,414.6666666666667,402.5,81.79,523.625,527.5,105.91,632.5714285714286,585.0,76.46,666.3225714285715,682.816,61.09,852.32,703.0,310.54,2025,8100314.0,Donaustraße,,
,,638,552,384,3,39,47,339,5,228,3,602.4542772861357,569.0,189.73,489.0,480.0,90.84,575.5666666666667,585.0,113.84,631.3333333333334,629.5,111.04,820.1192000000001,818.96,179.88,879.9142857142857,895.0,328.43,2025,8100415.0,Ganghoferstraße,,
,,612,560,386,4,31,21,349,10,222,9,605.3868194842407,555.0,202.7,495.3333333333333,484.0,62.77,615.9,553.0,270.22,663.0909090909091,589.0,200.81,735.1636999999998,729.1965,85.96,1006.0,1151.0,348.38,2025,8100416.0,Alt-Rixdorf,,
,,1258,1178,821,11,41,39,741,10,540,10,552.1686909581647,499.0,199.24,417.77777777777777,402.0,86.74,550.4,543.0,158.93,567.7272727272727,497.0,163.6,727.7556000000001,708.9449999999999,81.17,870.7142857142857,695.5,398.15,2025,8100417.0,Braunschweiger Straße,,
,,936,867,554,3,30,39,493,13,274,13,629.3529411764706,614.0,169.23,481.0,481.0,,598.76,632.0,133.94,645.4,623.0,98.09,711.8316923076925,706.783,82.59,924.1785714285714,905.5,244.86,2025,8100418.0,Hertzbergplatz,,
,,827,774,510,8,26,25,460,9,227,8,662.4956521739131,633.5,177.81,587.0,549.0,90.56,672.45,617.0,161.23,764.4285714285714,702.0,185.06,765.5999999999999,758.39,86.28,863.047619047619,857.0,157.73,2025,8100419.0,Treptower Straße Nord,,
,,756,666,429,6,39,49,391,16,159,14,688.8644501278773,661.0,197.52,490.0,479.0,150.8,629.1538461538462,630.5,152.11,697.0588235294117,684.0,103.52,742.0111875,689.2764999999999,118.82,957.425,978.5,338.33,2025,8100520.0,Weiße Siedlung,,
,,1327,1181,809,12,67,79,721,23,353,21,661.2718446601941,631.0,184.62,593.0,572.0,79.27,591.5333333333333,583.0,130.86,652.9642857142857,625.0,217.81,766.5125652173913,751.257,116.17,890.0,837.0,319.03,2025,8100521.0,Schulenburgpark,,
,,682,619,438,4,25,38,386,13,251,11,595.7823834196892,557.5,219.91,429.25,453.5,118.85,595.6111111111111,543.0,261.9,622.1428571428571,579.5,207.41,791.4176153846154,692.454,261.45,942.7666666666668,883.5,358.28,2025,8200622.0,Jahnstraße,,
,,841,789,556,1,22,29,493,2,312,2,609.7849898580122,578.0,203.46,530.0,530.0,,624.6666666666666,575.0,169.06,811.0,811.0,123.04,795.2945,795.2945,30.22,1102.842105263158,1216.0,393.16,2025,8200623.0,Park am Buschkrug,,
,,1093,1022,708,20,36,34,635,15,390,15,613.8251968503937,591.0,172.87,468.92857142857144,493.5,106.39,575.2857142857143,567.5,74.18,762.4,666.0,278.34,726.3105333333334,719.273,88.81,956.6923076923076,778.5,393.83,2025,8200624.0,Tempelhofer Weg,,
,,412,379,279,5,23,10,238,9,104,5,692.6386554621848,656.0,199.63,520.25,525.0,112.38,704.4545454545455,673.0,174.8,742.5555555555555,748.0,116.32,827.808888888889,770.38,152.79,1005.375,859.0,360.39,2025,8200725.0,Mohriner Allee Nord,,
,,610,568,389,1,23,19,348,7,211,6,626.2816091954023,594.5,199.76,482.0,482.0,,590.0833333333334,562.0,144.28,691.6,656.0,90.77,745.6065714285714,703.22,110.71,1044.1333333333334,973.0,421.0,2025,8200726.0,Hufeisensiedlung,,
,,1024,966,700,14,30,28,631,6,387,5,620.486529318542,588.0,179.8,490.4166666666667,505.5,61.17,572.8571428571429,545.0,159.84,665.5,655.5,112.65,881.6908333333332,803.482,226.74,912.5217391304348,749.0,498.14,2025,8200727.0,Parchimer Allee Süd,,
,,292,279,195,4,4,8,184,2,109,2,640.4836956521739,591.5,235.62,495.25,434.5,135.14,603.0,603.0,4.24,773.0,764.0,95.82,744.65,744.65,94.54,720.1428571428571,703.0,264.65,2025,8200728.0,Ortolanweg,,
,,273,260,177,4,8,4,160,4,50,2,735.75625,703.0,181.87,744.5,636.5,259.55,964.1666666666666,847.5,407.84,972.0,972.0,206.48,1115.52875,981.731,434.15,747.0,747.0,,2025,8200729.0,Britzer Garten,,
,,479,458,316,4,9,12,273,1,137,1,645.1428571428571,631.0,166.81,521.0,521.0,115.97,613.6666666666666,624.5,49.13,711.0,711.0,,701.026,701.026,,1143.0,1358.0,499.63,2025,8200730.0,Handwerker-Siedlung,,
,,644,624,445,9,9,11,387,1,144,1,684.7080103359173,661.0,168.22,599.6,616.0,93.02,683.75,682.0,15.88,825.0,825.0,,803.947,803.947,,1197.0,1081.5,468.28,2025,8200831.0,Buckow West,,
,,1293,1203,837,15,24,66,748,4,260,2,707.8890374331551,679.5,178.48,590.3636363636364,563.0,125.23,784.125,665.0,256.43,854.3333333333334,852.0,112.52,861.8195,874.9545,92.91,1026.4651162790697,867.0,414.49,2025,8200832.0,Buckow Mitte,,
,,838,782,514,7,21,35,465,5,194,3,703.5118279569892,663.0,200.17,653.0,585.5,187.27,744.8333333333334,761.5,202.48,780.5,790.0,184.25,825.5146000000001,742.286,151.38,891.4583333333334,849.5,295.12,2025,8200833.0,Buckow Ost,,
,,1915,1832,1271,11,45,36,1108,6,739,5,605.4160649819495,539.0,227.62,422.7,437.5,85.18,767.5882352941177,661.0,359.55,1141.142857142857,922.0,510.74,787.3249999999999,793.6949999999999,91.36,818.2758620689655,699.0,366.35,2025,8300934.0,Gropiusstadt Nord-West,,
,,912,849,603,10,31,32,534,5,304,5,656.1797752808989,603.0,214.85,458.25,453.0,109.02,650.3333333333334,579.0,239.31,1051.2,1076.0,172.71,825.7116,827.867,38.33,816.9130434782609,627.0,368.82,2025,8300935.0,Gropiusstadt Süd-West,,
,,1120,1050,731,10,38,31,668,9,397,6,627.6287425149701,577.5,198.42,467.0,487.0,107.84,568.5625,527.0,212.48,885.25,869.0,129.12,857.0815555555556,809.09,123.19,894.1739130434783,714.0,377.5,2025,8301036.0,Gropiusstadt Mitte,,
,,1326,1223,855,15,61,41,757,18,444,15,629.6129458388375,595.0,186.32,482.8181818181818,460.0,59.05,704.9230769230769,659.5,242.45,776.4285714285714,789.0,129.22,790.9838333333335,766.0889999999999,105.14,987.3939393939394,915.0,332.89,2025,8301037.0,Gropiusstadt Süd-Ost,,
,,383,372,252,5,4,7,222,0,142,0,626.1801801801802,576.5,222.41,440.5,396.5,110.83,761.5,761.5,169.0,,,,,,,844.5,764.5,349.17,2025,8401138.0,Goldhähnchenweg,,
,,1363,722,486,11,35,20,420,19,307,16,549.4380952380952,491.0,220.26,392.875,392.0,35.85,565.7,541.0,88.94,732.6190476190476,710.0,135.67,769.4202631578947,728.044,131.95,656.4666666666667,475.0,511.28,2025,8401139.0,Vogelviertel Süd,,
,,230,214,149,0,5,11,131,2,92,1,554.1374045801526,511.0,187.24,,,,770.5,770.5,258.09,853.5,853.5,270.82,820.9435,820.9435,215.53,777.5,523.5,553.2,2025,8401140.0,Vogelviertel Nord,,
,,776,731,510,11,14,29,443,3,305,3,582.7968397291196,546.0,188.57,443.8,449.0,59.83,625.1666666666666,643.0,209.09,680.6666666666666,737.0,219.98,786.6866666666666,770.32,58.56,797.6666666666666,652.5,341.0,2025,8401241.0,Blumenviertel,,
,,639,604,411,13,14,20,355,1,181,1,640.087323943662,616.0,167.07,573.5454545454545,530.0,85.9,649.2,777.0,187.46,,,,584.2,584.2,,882.5,815.0,321.19,2025,8401242.0,Zittauer Straße,,
,,1092,1025,699,13,29,37,614,3,320,1,648.4543973941368,611.5,204.94,566.125,538.0,118.76,780.8888888888889,708.0,312.53,958.0,905.0,238.89,991.3246666666668,903.514,293.73,728.0833333333334,681.5,160.82,2025,8401243.0,Alt-Rudow,,
,,787,745,531,6,19,22,448,2,224,2,666.7299107142857,628.0,212.2,493.25,555.5,180.16,612.0,584.5,92.11,595.0,595.0,57.98,694.485,694.485,56.76,782.3333333333334,703.0,308.38,2025,8401244.0,Waßmannsdorfer Chaussee,,
,,398,382,266,4,9,7,240,0,90,0,693.7791666666667,688.0,191.78,579.5,579.5,217.08,592.0,602.0,339.28,,,,,,,902.5714285714286,930.0,242.63,2025,8401245.0,Frauenviertel,,
,,684,641,455,8,17,26,369,1,144,1,713.4173441734417,679.0,203.63,481.0,469.0,92.7,585.2727272727273,628.0,256.18,763.5,763.5,67.18,828.62,828.62,,1001.6,887.0,390.68,2025,8401246.0,Waltersdorfer Chaussee Ost,,
,,1580,1451,877,9,66,63,778,14,403,13,646.0964010282777,620.0,190.25,505.8333333333333,515.5,101.53,689.6410256410256,630.0,177.36,762.4666666666667,788.0,112.16,758.7115000000001,723.5235,99.94,982.318181818182,885.5,422.63,2025,9100101.0,Alt-Treptow,,
,,412,376,268,7,15,20,237,2,100,2,680.7004219409283,671.0,162.57,552.8,519.0,94.94,680.7,652.0,113.32,740.0,738.0,104.01,682.29,682.29,79.3,883.0666666666667,914.0,223.81,2025,9100202.0,Plänterwald West,,
,,821,780,502,9,18,23,455,3,141,3,725.2285714285714,699.0,177.33,547.2857142857143,546.0,73.31,625.3636363636364,640.0,74.74,649.25,649.5,41.74,746.6619999999999,721.903,67.92,930.578947368421,819.0,332.57,2025,9100203.0,Plänterwald Ost,,
,,1490,1434,1005,18,32,23,919,9,496,8,648.5081610446138,619.0,175.3,526.0625,522.5,56.0,600.952380952381,553.0,130.36,640.6,640.0,99.16,802.0453333333332,735.456,232.93,841.75,762.0,312.13,2025,9100304.0,Baumschulenweg West,,
,,450,417,311,4,20,13,279,7,101,7,685.7992831541219,671.0,172.32,453.25,520.0,212.88,648.1333333333333,667.0,86.66,690.1428571428571,696.0,41.84,761.7641428571429,774.233,27.96,718.6666666666666,721.0,278.17,2025,9100305.0,Baumschulenweg Ost,,
,,367,329,229,8,19,19,193,2,94,2,664.6269430051814,638.0,190.22,531.5714285714286,524.0,61.21,693.1,658.5,126.68,695.0,695.0,212.13,593.4119999999999,593.4119999999999,50.46,804.2857142857143,631.0,388.92,2025,9100306.0,Späthsfelde,,
,,1025,976,679,10,30,19,629,3,380,3,626.5325914149444,584.0,208.94,509.6666666666667,495.0,66.48,657.6153846153846,583.0,246.48,820.0,556.0,517.27,750.091,741.153,40.95,682.7857142857143,576.5,373.96,2025,9100407.0,Johannisthal West,,
,,811,767,526,7,16,27,472,1,323,1,585.2775423728814,537.5,219.38,497.3333333333333,501.0,33.93,446.8,449.5,104.08,463.0,463.0,,623.357,623.357,,740.45,610.5,430.14,2025,9100408.0,Johannisthal Ost,,
,,442,390,268,4,26,25,229,7,134,5,634.8908296943231,592.0,194.41,492.6666666666667,450.0,106.61,664.125,599.0,238.52,647.1,600.0,146.94,778.7944285714286,691.517,176.01,733.1428571428571,671.0,184.52,2025,9100409.0,Landschaftspark Adlershof,,
